Country,Parent,Capacity (GW),Type
Kuwait Institute for Scientific Research,0.01,,
City of Bishkek,0.813,,
Power Stations JSC (Elektricheskiye Stantsii),3.11,,
National Electrical Grid of Kyrgyzstan OJSC,0.044,,
unknown,0.025,,
Banpu Power PCL,0.7512000000000001,,
RATCH Group PCL,0.7512000000000001,,
Lao Holding State Enterprise,0.37560000000000004,,
Electricite Du Laos,2.04795,,
Sinohydro Corp Ltd,1.1832,,
Electricity Generating PCL,0.5842,,
CK Power Public Co Ltd,0.5397,,
South East Asia Energy,0.46125,,
Electricité de France SA,0.3745,,
China International Water & Electric Corp,0.346,,
Viet-Lao Power JSC - Song Da Corp,0.322,,
Global Power Synergy Public Company (GPSC) Ltd,0.32125,,
Chaleun Sekong Energy Co,0.301,,
Government Of Lao People’s Democratic Republic,0.2675,,
Mega First CORP Berhad,0.26,,
Viet-Lao Power JSC,0.2125,,
Phonesack Group Co Ltd,0.208,,
Lao Holdings State Enterprise,0.1791,,
Italian-Thai Development PLC,0.1605,,
Phongxubthavi Bridge Road Construction,0.156,,
Kansai Electric Power Co,0.1305,,
China Southern Power Grid Company Ltd,0.126,,
EDL-Generation Public Co,0.116,,
CGN Energy Technology Laos Co Ltd,0.935,,
unknown,0.0767,,
China Gezhouba Group Co Ltd,0.04675,,
Impact Energy Asia Development LTD (IEAD),0.33,,
BCPG Public Company LTD (BCPG),0.27,,
Viet-Lao Power JSC,0.25,,
Gren Oy,0.023,,
Latvenergo AS,1.536,,
Latvenergo AS,1.039,,
Latvian Privatization Agency,0.023856000000000002,,
Riga City Council,0.023856000000000002,,
unknown,0.000288,,
unknown,0.3463,,
UAB Ignitis Renewables,0.22346500000000002,,
Utilitas OÜ,0.079,,
Winergy SIA,0.021,,
Litani River Authority,0.19,,
Electricity Of Lebanon,2.824,,
unknown,0.0050999999999999995,,
TBEA Xinjiang New Energy Co,0.0261,,
unknown,0.0031,,
Liberia Electricity Corp,0.088,,
Liberia Electricity Corp,0.038,,
General Electricity Company of Libya,14.165,,
Libyan Iron and Steel Co,0.507,,
General Electricity Company of Libya,0.23375,,
TotalEnergies SE,0.23375,,
Ignitis Grupe AB,0.11223999999999999,,
Gren Oy,0.02,,
Gren Lietuva,0.01176,,
unknown,1.001,,
Ignitis Grupe AB,1.045,,
Achemos Grupe,0.068,,
Panevėžio energija AB,0.035,,
unknown,0.5526,,
Nordic Solar LLC,0.087,,
Nordic Solar SA,0.0696,,
European Energy A/S,0.065,,
ACME Group,0.048620000000000003,,
UAB Ignitis Renewables,0.02057,,
UAB Ignitis Renewables,0.426,,
Enefit Green,0.204,,
Taaleri SolarWind II fund,0.1395,,
unknown,0.089,,
Green Genius,0.08,,
Stemma Group,0.074,,
Encavis AG,0.069,,
UAB Renerga,0.05,,
Atsinaujinančios Energetikos Investicijos,0.0465,,
IKEA,0.045,,
Inter RAO PJSC,0.03,,
Vèjų Spektras UAB,0.021,,
JSC Energogrupe,0.02,,
4Energia SRL,0.014,,
unknown,0.015,,
Groupe François SA,0.0014,,
LuxEnergie SA,0.0014,,
Grand Duchy of Luxembourg,0.5176000000000001,,
RWE AG,0.5176000000000001,,
Luxempart,0.06470000000000001,,
unknown,0.06470000000000001,,
Enovos Luxembourg SA,0.05176,,
Electrabel Invest Luxmbourg,0.03882,,
unknown,0.0945285,,
Société Luxembourgeoise des Energies Renouvelables SA (Soler),0.0876,,
PW34 Sàrl (PW34),0.023,,
OekoStroum Weiler SA,0.021,,
Macau Environmental Protection Bureau,0.0587,,
Nam Kwong Development (H.K.) Ltd,0.171024,,
Energy Asia Consultancy Ltd,0.085512,,
Polytech Industrial Ltd,0.044792,,
Asiainvest - Investments Co Ltd,0.04072,,
Government of Macao,0.032576,,
China Power International Ltd,0.024432,,
unknown,0.008144,,
Sumitomo Corp,0.06503999999999999,,
Korea Mine Rehabilitation & Mineral Resources Corp,0.05496,,
unknown,0.091,,
Jirama,0.024,,
Trigu Energy,0.105,,
Axian Group,0.076,,
Aksa Enerji Uretim AŞ,0.066,,
Groupe Filatex SA,0.04,,
unknown,0.042695,,
Axian Group,0.017747999999999996,,
GreenYellow,0.017052,,
Rio Tinto PLC,0.0074800000000000005,,
REPP,0.005236000000000001,,
CrossBoundary,0.016,,
Electricity Generation Co (Malawi) Ltd,0.351,,
Government of Malawi,0.0415,,
small shareholder(s),0.0415,,
Electricity Generation Company (Malawi) Ltd,0.02,,
InfraCo Africa,0.03,,
JCM Power,0.03,,
Matswani,0.02,,
Phanes Group,0.009134999999999999,,
responsAbility Renewable Energy Holding (rAREH),0.009134999999999999,,
unknown,0.0025999999999999994,,
unknown,0.14859999999999998,,
Cypark Resources Bhd,0.01973,,
FGV Palm Industries Sdn Bhd,0.015,,
TSH Bio-Energy Sdn Bhd,0.014,,
Etagreen Management Sdn Bhd,0.0125,,
FTJ Bio Power Sdn Bhd,0.0125,,
VibroPower Green Energy Sdn Bhd,0.0125,,
Cepatwawasan Group Bhd,0.012,,
Subur Tiasa Holdings Bhd,0.012,,
TSH Resources Bhd,0.012,,
Bell Eco Power Sdn Bhd,0.011,,
Majunaka Eco Energy Sdn Bhd,0.01,,
Tenaga Nasional Bhd,0.005,,
Tenaga Nasional Bhd,6.81,,
Malakoff Corporation Bhd,3.74,,
Sarawak Energy Bhd,1.08,,
Jimah Teknik Sdn Bhd,0.91,,
Mitsui & Co Ltd,0.3,,
The Chugoku Electric Power Co Inc,0.3,,
Jimah O&M Sdn Bhd,0.14,,
Sarawak Energy Bhd,3.452,,
Tenaga Nasional Bhd,2.672,,
Sabah Electricity Sdn Bhd,0.075,,
Tenaga Nasional Bhd,4.656135999999999,,
CGN Energy International Holding Co,3.9421999999999997,,
Petroliam Nasional Bhd,2.05,,
Malakoff Corporation Bhd,1.798752,,
Sarawak Energy Bhd,1.263,,
Perbadanan Kemajuan Negeri Selangor,1.08,,
SIPP Energy Sdn Bhd,0.432,,
Ranhill Holdings Bhd,0.38,,
Usaha Tegas Sdn Bhd,0.322,,
Dulang Ekuiti Sdn Bhd,0.31,,
Korea Electric Power Corp,0.3,,
Petronas Gas Bhd,0.171,,
SPR Energy Sdn Bhd,0.1,,
Employees Provident Fund of Malaysia,0.080848,,
Kibing Group (M) Sdn Bhd,0.064,,
Kontek Abbadi Sdn Bhd,0.06259,,
Beijing Jianlong Investment Co Ltd,0.05166666666666667,,
Hiap Teck Venture Bhd,0.05166666666666667,,
unknown,0.05166666666666667,,
Juara Jernih Sdn Bhd,0.02845,,
unknown,0.748743,,
Cypark Resources Bhd,0.175,,
Hanwha Energy Corp,0.159925,,
Scatec ASA,0.10399979999999999,,
Solarpack Suria Sungai Petani Sdn Bhd,0.10092,,
ITRAMAS Corporation Sdn Bhd,0.08696519999999999,,
UiTM Energy & Facilities Sdn Bhd,0.08003999999999999,,
Tenaga Nasional Bhd,0.08,,
reNIKOLA Sdn Bhd,0.07221000000000001,,
ENGIE SA,0.05916,,
TTL Energy Sdn Bhd,0.05916,,
Coara Solar Sdn Bhd,0.05046,,
ib vogt gmbH,0.05046,,
Edra Power Holdings Sdn Bhd,0.05,,
Ranhill Utilities Bhd,0.05,,
TNB Sepang Solar Sdn Bhd,0.05,,
Uzma Group,0.05,,
Mudajaya Group Bhd,0.049,,
Tadau Energy Sdn Bhd,0.048,,
RE Machang Sdn Bhd,0.03915,,
State Electric Co Ltd,0.142,,
unknown,0.0019,,
Organisation pour la mise en valeur du fleuve Sénégal,0.202,,
unknown,0.2,,
Energie du Mali,0.048,,
Volkswagen AG,0.1,,
unknown,0.064,,
Investeringsfonden for Udviklingslande,0.018,,
Macquarie Group Ltd,0.018,,
Mitsui E&S Co Ltd,0.018,,
Old Mutual Ltd,0.018,,
Redox Power Solutions Ltd,0.018,,
Barrick Mining Corp,0.0548,,
Akuo Energy SAS,0.0435,,
unknown,0.03137,,
BayWa R.E. AG,0.01305,,
Suntrace,0.01305,,
Shanghai Electric Power Co Ltd,0.2058324,,
Government of Malta,0.12673,,
GEM Holding Ltd,0.06826499999999999,,
State Oil Company of Azerbaijan Republic,0.06826499999999999,,
Enemalta PLC,0.010237600000000003,,
unknown,0.018699999999999998,,
Albioma SAS,0.04,,
Electricité de France SA,0.3236,,
KKR & Co. Inc,0.04,,
unknown,0.0202,,
Albioma SAS,0.00435,,
EDF Renewables,0.004666666666666667,,
Infagreen,0.004666666666666667,,
Total Eren SA,0.004666666666666667,,
Mauritanian Electricity Co,0.3,,
Government of Mauritania,0.04704,,
small shareholder(s),0.01998,,
Blackrock Advisors LLC,0.015,,
The Vanguard Group Inc,0.015,,
Van Eck Associates Corp,0.015,,
Kia Corp,0.00462,,
Arab Mining Co,0.00342,,
Mauritanian Electricity Co,0.0435,,
Kinross Gold Corp,0.034,,
unknown,0.0339,,
Consolidated Contractors Co,0.01122,,
Mauritanian Electricity Co,0.13,,
Alteo Energy Ltd,0.041,,
unknown,0.013,,
Sotravic Ltée,0.0033,,
Omnicane Ltd,0.05442857142857143,,
unknown,0.0357,,
Terra Mauricia Ltd,0.0343,,
small shareholder(s),0.015548571428571427,,
Sugar Investment Trust,0.00850857142857143,,
MCB Equity Fund Ltd,0.007228571428571429,,
Government of Mauritius,0.0064285714285714285,,
KKR & Co. Inc,0.0064285714285714285,,
The National Pensions Fund (Mauritius),0.0064285714285714285,,
Central Electricity Board (Mauritius),0.03,,
Central Electricity Board (Mauritius),0.456,,
Qair Group,0.03300550000000001,,
GreenYellow,0.027053,,
Sarako,0.014025000000000001,,
Qair Energy,0.00935,,
unknown,0.00935,,
Akuo Energy SAS,0.00645,,
Medine Group,0.00645,,
PADGreen,0.015,,
Suzlon Energy Ltd,0.015,,
Qair Group,0.0094,,
Albioma SAS,0.006919000000000001,,
unknown,0.0044,,
Akuo Energy SAS,0.002175,,
Beta San Miguel SA de CV,0.1458,,
Promotora Industrial Azucarera SA de CV,0.11,,
Zucarmex SA de CV,0.0814,,
unknown,0.08070000000000001,,
Grupo Azucarero del Trópico,0.045,,
Grupo Pantaleón,0.04,,
Bioeléctrica de Occidente SA de CV,0.0354,,
Aguas Tratadas del Valle de México SA de CV,0.033,,
ASR Group International Inc,0.0315,,
Ingenios Santos SA de CV,0.03,,
Bio Pappel SA de CV,0.028,,
Ingenio La Margarita SA de CV,0.016,,
Huixtla Energía SA de CV,0.012,,
Comisión Federal de Electricidad EPE,0.0114,,
Grupo Azucarero San Pedro SA de CV,0.01,,
Comisión Federal de Electricidad EPE,5.378,,
Comision Federal De Electricidad,0.915,,
unknown,0.026,,
Comisión Federal de Electricidad EPE,11.577,,
Comision Federal De Electricidad,0.32,,
Generadora Fénix SAPI de CV,0.139,,
Autlán Energy,0.036,,
Compañia de Energía Mexicana SA de CV,0.036,,
Electricidad del Golfo S de RL de CV,0.035,,
Enel Green Power,0.03,,
Comision Federal De Electricidad,1.608,,
Comisión Federal de Electricidad EPE,24.804299999999998,,
Mexico Infrastructure Partners SAPI de CV,8.518,,
small shareholder(s),3.323413,,
Actis LLP,3.0825,,
Naturgy Energy Group SA,1.6760760000000003,,
Iberdrola SA,1.327,,
Petróleos Mexicanos EPE,0.9698,,
Sempra Energy,0.625,,
Invenergy LLC,0.554,,
KKR & Co. Inc,0.518,,
Grupo México SAB de CV,0.5162,,
Kyushu Electric Power Co Inc,0.495,,
Mitsubishi Corp,0.495,,
Ternium SA,0.432,,
Macquarie Group Ltd,0.41223000000000004,,
Linde PLC,0.36260000000000003,,
The Vanguard Group Inc,0.335037,,
InfraRed,0.32162999999999997,,
Atlantica Sustainable Infrastructure Ltd,0.3,,
ENGIE SA,0.284,,
unknown,1.1670325,,
Energía Aljaval,1.126265,,
Enel Green Power SpA,1.0757,,
Zuma Energía SA de CV,0.792,,
ENGIE SA,0.6016,,
Desarrollo de Fuerzas Renovables,0.43664500000000006,,
Comisión Federal de Electricidad EPE,0.436,,
Acciona SA,0.408,,
Groupe Direct Energie,0.375,,
Caisse de dépôt et placement du Québec,0.362856,,
CKD Infraestructura Mexico,0.3537846,,
Neoen SA,0.32625,,
Alten Energías Renovables México,0.32538,,
Eosol Energy,0.32212999999999997,,
X-Elio,0.31353,,
Actis LLP,0.3,,
Iberdrola SA,0.3,,
Fotowatio Renewable Ventures (FRV) BV,0.29754,,
Cubico Sustainable Investments,0.29,,
Kenergreen SAPI,0.22390000000000002,,
Enel Green Power SpA,1.172,,
Acciona Energía SAU,1.0766,,
Iberdrola Renovables Energia SA,0.743,,
unknown,0.67,,
Zuma Energía SA de CV,0.474,,
Infraestructura Energética Nova SAPI de CV,0.407,,
EDF Renewables,0.312,,
EnerAB S de RL de CV,0.31,,
Cubico Sustainable Investments,0.252,,
Naturgy Energy Group SA,0.234,,
EDP Renováveis,0.2,,
Siemens Gamesa Renewable Energy SA,0.189,,
Gemex Energía,0.186,,
Comisión Federal de Electricidad EPE,0.185,,
Comisión Estatal De Energìa De Baja California,0.17,,
Grupo México SAB de CV,0.168,,
Eoliatec del Pacifico SAPI de CV,0.16,,
ENGIE SA,0.153,,
Power Group,0.13,,
Organizacion Soriana,0.118,,
unknown,0.0037409999999999995,,
State Unitary Enterprise “Dubossarskaya Hydroelectric Power Plant”,0.048,,
Inter RAO PJSC,0.91,,
Termoelectrica SA,0.258,,
unknown,0.1657,,
Thermal Power Plant 4 JSC,0.789,,
Bodi International LLC,0.3,,
Central Energy System,0.121,,
Thermal Power Plant-3 JSC,0.05,,
Hunan Industrial Equipment Installation Co Ltd,0.035,,
unknown,0.15815,,
United Green Group (UGG),0.0261,,
Newcom Group,0.1,,
Danish Climate Investment Fund (DCIF),0.018333333333333333,,
Ferrostaal,0.018333333333333333,,
Radnaabazar Davaanyam,0.018333333333333333,,
Elektroprivreda Crne Gore AD,0.225,,
Elektroprivreda Crne Gore AD,0.649,,
unknown,0.0169,,
Malta Montenegro Wind Power JV Ltd,0.046,,
Akuo Energy SAS,0.036719999999999996,,
Masdar Clean Energy,0.03528,,
Safi Energy Company SA,0.0046,,
TAQA Morocco SA,2.056,,
Nareva Holding SA,0.702702,,
Office National de l'Electricité et de l'Eau Potable (Morocco),0.475,,
Mitsui & Co Ltd,0.4158,,
ENGIE SA,0.267498,,
Power Construction Corporation of China Ltd,0.175,,
Office National de L'Electricite de L'Eau Potable,1.745,,
unknown,0.109,,
Office National de l'Electricite et de l'Eau Potable,0.067,,
Office National de l'Electricité et de l'Eau Potable (Morocco),1.501,,
Energie Electrique de Tahaddart SA,0.4,,
ACWA Power Co,0.32545999999999997,,
OCP Group,0.17574,,
SENER,0.175,,
Moroccan Agency for Sustainable Energy (MASEN),0.08464999999999999,,
MASEN,0.07366,,
Electricity Branch of the Moroccan Water Conservancy and Electricity Bureau (ONEE-BE),0.0622,,
unknown,0.040799999999999996,,
AMEA Power,0.01479,,
GreenPower Morocco,0.01479,,
Abengoa SA,0.01,,
ASRA,0.0016,,
Office National de l'Electricité et de l'Eau Potable (Morocco),0.962,,
unknown,0.283,,
Moroccan Wind Energy Company (EEM),0.202,,
ACWA Power Co,0.12,,
Theolia SA,0.06,,
Electricidade de Moçambique EP,2.005,,
Redes Energéticas Nacionais (REN),0.14525,,
Gigajoule Group,0.2366,,
Electricidade de Moçambique EP,0.2015,,
Karadeniz Holding AŞ,0.125,,
Globeleq Africa Investments Ltd,0.03559999999999999,,
Electricidade de Moçambique EP,0.026535,,
Neoen SA,0.017835,,
Solarcentury,0.009831000000000001,,
Source Capital LLC,0.0095,,
Wuxi Huagaung Electric Power,0.12,,
Myanmar Economic Corp,0.03,,
Ministry of Electricity and Energy (MOEE),0.93,,
Yunnan United Power Development Co Ltd,0.48,,
Myanmar Ministry of Electric Power,0.27,,
Datang (Yunnan) United Hydropower Developing Company Ltd,0.204,,
unknown,0.2,,
Electric Power Generation Enterprise,0.196,,
Ministry of Electric Power,0.168,,
Yunan Machinery Import and Export Corp,0.14,,
Ministry of Electricity and Energy (Myanmar),0.125,,
Gold Energy,0.12,,
Ministry of Electric Power (Myanmar),0.12,,
"Ministry of Agriculture, Livestock and Irrigation (Myanmar)",0.074,,
Shwe Taung Group,0.052,,
Asia World CO (AWC),0.0495,,
China Power Investment Co Ltd,0.0495,,
Department of Hydropower Planning Ministry of Electric Power,0.036,,
Electric Power Generation Enterprise,0.7567,,
VPower Group International Holdings Ltd,0.5232,,
China General Technology (Group) Holdings Co Ltd,0.4135,,
Myanmar Lighting (IPP) Co Ltd,0.23,,
Sembcorp Industries Ltd,0.225,,
PowerGen Kyaukse Co Ltd,0.1448,,
unknown,0.13034,,
Ministry of Electricity and Energy (Myanmar),0.1296,,
Apple Bidco Ltd,0.1103,,
Shikoku Electric Power Co Inc,0.077682,,
China Hydropower Construction Group New Energy Development Co Ltd,0.0675,,
Supreme Trading Co Ltd,0.0675,,
GreenGen Pte Ltd,0.052,,
Myanmar Central Power Co Ltd,0.05,,
U Energy Thaketa Power Co Ltd,0.03604,,
Ministry of Electric Power (Myanmar),0.034980000000000004,,
Yunnan Investment Holding Group Co Ltd,0.029998000000000004,,
MAXpower Group,0.028000000000000004,,
TTCL PCL,0.026015,,
Mitsui & Co Ltd,0.022,,
unknown,0.11155,,
Green Earth Power (Thailand) CO LTD (GEP),0.0435,,
Myanmar Shwekyin Solar Power Co Ltd,0.04,,
Myanmar Kindar Solar Power Co Ltd,0.03,,
Myanmar Sedawgyi Solar Power Co Ltd,0.03,,
Clean Power Energy CO LTD (CPE),0.0261,,
Green Power Energy (GPE),0.02,,
GCL System Integration Technology Co Ltd,0.015,,
Gold Energy,0.015,,
Shwe Taung Development Co Ltd,0.015,,
Universal Energy Co Ltd,0.015,,
unknown,0.21,,
Namibia Power Corp Ltd,0.12,,
NamPower,0.332,,
Namibia Power Corp Ltd,0.0495,,
unknown,0.1880855,,
Namibia Power Corp Ltd,0.042195,,
Sturdee Energy Southern Africa Pty Ltd,0.011781,,
Access Aussenkehr Solar One Namibia,0.01,,
Alpha Namibia Industries Renewable Energy Power,0.01,,
Alten Energías Renovables,0.008004,,
First Place Investments LLC,0.008004,,
Mangrove,0.008004,,
Talyeni,0.008004,,
B2Gold,0.0023375,,
Fortitude,0.0023375,,
Oelofse Family,0.0023375,,
Sustainable Power Solutions (SPS),0.0023375,,
InnoSun Energy Holding Pvt Ltd,0.006,,
unknown,0.00561,,
Nepal Electricity Authority (NEA),1.06768,,
unknown,0.23874,,
Chilime Hydropower CO LTD (CHPCL),0.12211,,
Nilgiri Khola Hydropower Co,0.109,,
Sanima Hydropower,0.101,,
Sahas Urja LTD (SUL),0.086,,
Mountain Energy Nepal Ltd,0.084,,
Tundi Power CO Pvt Ltd,0.084,,
China Harbour Engineering Co Ltd,0.078,,
MV Dugar Group,0.077,,
Triveni Group,0.067,,
Peoples Hydropower Co Ltd,0.054,,
Butwal Power Co Ltd,0.051,,
Numbur Himalaya Hydropower Ltd,0.051,,
Sino Hydro Sagarmatha Power,0.05,,
Community Owned,0.04998,,
CG Energy Infrastructure,0.044,,
Vishal Group,0.041,,
API Power CO Pvt Ltd,0.04,,
Sanigad Hydro Private Ltd,0.038,,
unknown,0.16385,,
RWE AG,0.5,,
Dutch Enviro Energy Holdings BV,0.161,,
AEB Exploitatie BV,0.15,,
HVC Groep,0.1252,,
unknown,0.125,,
De Jong Verpakking BV,0.071,,
Twence Holding BV,0.07,,
Alcogroup SA,0.06,,
Ennatuurlijk BV,0.059,,
Attero BV,0.054,,
Veolia Nederland BV,0.053,,
Eneco NV,0.049,,
SITA ReEnergy Roosendaal BV,0.039,,
BMC Moerdijk BV,0.036,,
EEW Energy From Waste GmbH,0.036,,
Norske Skog ASA,0.024,,
Bio Energie Centrale Cuijk BV,0.02,,
E.ON SE,1.6,,
Uniper SE,1.1,,
Alaska Permanent Fund Corp,0.2,,
Almitas Capital LLC,0.2,,
Moore Capital Holdings LLC,0.2,,
Riverstone Management Group LLC,0.2,,
N.V. Elektriciteits-Produktiemaatschappij Zuid-Nederland,0.515,,
RWE AG,3.362,,
ENGIE SA,2.955,,
Energetický a průmyslový holding AS,2.106,,
Vattenfall AB,2.088,,
Mitsubishi Corp,0.7256,,
Akzo Nobel NV,0.573,,
Uniper SE,0.535,,
Dow Inc,0.46,,
Air Liquide SA,0.353,,
Shell PLC,0.19,,
Chubu Electric Power Co Inc,0.1814,,
Exxon Mobil Corp,0.113,,
EQT Partners AB,0.107,,
Nouryon Speciality Chemicals BV,0.1,,
Air Products and Chemicals Inc,0.095,,
Royal Avebe UA,0.0845,,
Saudi Basic Industries Corp,0.077,,
Sappi Ltd,0.07440000000000001,,
Morgan Stanley,0.072,,
Yara International ASA,0.068,,
unknown,4.4976815,,
PowerField Energy,0.3339495,,
Encavis AG,0.23229000000000002,,
Sunvest BV,0.15172799999999997,,
Shell PLC,0.09634000000000001,,
SolarEnergyWorks,0.09604800000000001,,
AMPYR Solar Europe (ASE),0.09100200000000001,,
CEE Group,0.09048,,
Groenleven,0.08847900000000002,,
Jiayuguan Chint Solar Power Co Ltd,0.0633795,,
Blue Elephant Energy AG (BEE),0.0556365,,
Low Carbon Ltd,0.04675,,
Eneco NV,0.04437,,
FP Lux Investments,0.04263,,
Kronos Solar,0.04176,,
Green Trust,0.03306,,
Vattenfall AB,0.032886,,
Goldbeck Solar,0.032189999999999996,,
Voltalia SA,0.030855000000000004,,
WIRSOL Solar AG,0.0261,,
unknown,2.91695,,
Vattenfall AB,1.264,,
Shell PLC,0.6855,,
Eneco,0.6741666666666667,,
Norges Bank Investment Management,0.376,,
NUON NV,0.35,,
RWE AG,0.339,,
Eurus Energy,0.23,,
Private Owners,0.224,,
A.S.R. Real Estate,0.2125,,
Community Owned,0.20025,,
Ørsted A/S,0.188,,
Ørsted Wind Power Netherlands,0.188,,
RWE Renewables Benelux BV,0.162,,
ALH Group,0.15,,
HVC Groep,0.15,,
Northland Power Inc,0.15,,
Siemens AG,0.15,,
Mitsubishi Corporation Energy Solutions Ltd,0.129,,
Diamond Generating Corp,0.111,,
Glencore PLC,0.1323,,
Societe de Financement et d'Investissement de la Province Nord,0.11988,,
ENERCAL SA,0.075,,
ENGIE SA,0.025,,
small shareholder(s),0.011069999999999998,,
Societe de Developpement et d'Investissement de la province des Iles Loyaute,0.00702,,
ENERCAL SA,0.068,,
Eramet SA,0.198,,
ENERCAL SA,0.101,,
unknown,0.11,,
unknown,0.0385,,
TotalEnergies SE,0.02,,
Oji Fibre Solutions (NZ) Ltd,0.039,,
Danone Nutricia NZ Ltd,0.0155,,
Waste Management NZ Ltd,0.01475,,
Pan Pac Forest Products Ltd,0.014,,
Red Stag Timber Ltd,0.01,,
unknown,0.01,,
City of Christchurch,0.0011500000000000002,,
Council of Ashburton,0.0011500000000000002,,
Council of Hurunui,0.0011500000000000002,,
Council of Selwyn,0.0011500000000000002,,
Council of Waimakariri,0.0011500000000000002,,
Genesis Energy Ltd,0.75,,
Contact Energy Ltd,0.7795,,
Mighty River Power,0.204,,
Mercury NZ Ltd,0.18084999999999998,,
Tuaropaki Power Co,0.08325,,
Top Energy Ltd,0.057,,
Eastland Generation,0.0531,,
Tauhara North 2 Trust,0.052,,
Kawerau A8D Ahu Whenua Trust,0.013,,
Meridian Energy,2.353,,
Mercury Energy,1.051,,
Contact Energy Ltd,0.993,,
Genesis Energy Ltd,0.688,,
King Country Energy,0.04,,
Contact Energy Ltd,0.7417999999999999,,
Genesis Energy Ltd,0.454,,
Todd Corp Ltd,0.235,,
Chow Tai Fook Enterprises Ltd,0.112,,
Fonterra Co-operative Group Ltd,0.035,,
unknown,0.0253,,
Lodestone Energy LTD (LEL),0.13444,,
Genesis Energy Ltd,0.032886000000000006,,
unknown,0.0268,,
Rānui Generation,0.024,,
FRV Services Australia Pty Ltd,0.021924000000000003,,
Northpower LLC,0.014529,,
Aquila Clean Energy,0.009048,,
Far North Solar Farm,0.009048,,
Mercury Energy,0.595,,
Meridian Energy,0.592,,
NZ Windfarms Ltd,0.046,,
Grupo Pantaleón,0.054,,
Cogeneración Green Power SA,0.042,,
Empresa Generadora De Energía Renovable De Rivas SA,0.04,,
Nicaragua Sugar Estates Limited SA,0.015,,
DisNorte-DisSur,0.0762,,
Polaris Energy Nicaragua,0.072,,
unknown,0.0104,,
Empresa Nicaragüense de Electricidad,0.104,,
Generadora Eléctrica Occidental SA,0.106,,
Petróleos de Venezuela SA,0.07548,,
IC Power Ltd,0.07080000000000002,,
Centrans Energy Services Inc,0.037,,
unknown,0.0182,,
unknown,0.0542975,,
Empresa Nacional de Transmisión Eléctrica (ENATREL),0.0031360000000000003,,
Arctas Capital Group,0.107,,
Alba Petróleos de Nicaragua SA,0.042,,
Blue Power & Energy SA,0.04,,
